time,frequency,confidence
0.0,670.9677338612081,1.0
0.010003334444814937,670.9677338612081,1.0
0.020006668889629875,670.9677338612081,1.0
0.030010003334444812,670.9677338612081,1.0
0.04001333777925975,670.9677338612081,1.0
0.05001667222407469,670.9677338612081,1.0
0.060020006668889625,670.9677338612081,1.0
0.07002334111370456,670.9677338612081,1.0
0.0800266755585195,670.9677338612081,1.0
0.09003001000333444,670.9677338612081,1.0
0.10003334444814937,670.9677338612081,1.0
0.11003667889296431,670.9677338612081,1.0
0.12004001333777925,670.9677338612081,1.0
0.1300433477825942,670.9677338612081,1.0
0.14004668222740912,670.9677338612081,1.0
0.15005001667222406,670.9677338612081,1.0
0.160053351117039,670.9677338612081,1.0
0.17005668556185394,670.9677338612081,1.0
0.18006002000666887,670.9677338612081,1.0
0.1900633544514838,670.9677338612081,1.0
0.20006668889629875,670.9677338612081,1.0
0.2100700233411137,670.9677338612081,1.0
0.22007335778592862,670.9677338612081,1.0
0.23007669223074356,670.9677338612081,1.0
0.2400800266755585,670.9677338612081,1.0
0.25008336112037344,670.9677338612081,1.0
0.2600866955651884,670.9677338612081,1.0
0.2700900300100033,670.9677338612081,1.0
0.28009336445481825,670.9677338612081,1.0
0.2900966988996332,670.9677338612081,1.0
0.3001000333444481,670.9677338612081,1.0
0.31010336778926306,670.9677338612081,1.0
0.320106702234078,670.9677338612081,1.0
0.33011003667889294,670.9677338612081,1.0
0.3401133711237079,670.9677338612081,1.0
0.3501167055685228,670.9677338612081,1.0
0.36012004001333775,670.9677338612081,1.0
0.3701233744581527,670.9677338612081,1.0
0.3801267089029676,670.9677338612081,1.0
0.39013004334778256,670.9677338612081,1.0
0.4001333777925975,670.9677338612081,1.0
0.41013671223741244,670.9677338612081,1.0
0.4201400466822274,670.9677338612081,1.0
0.4301433811270423,670.9677338612081,1.0
0.44014671557185725,670.9677338612081,1.0
0.4501500500166722,670.9677338612081,1.0
0.4601533844614871,670.9677338612081,1.0
0.47015671890630206,670.9677338612081,1.0
0.480160053351117,670.9677338612081,1.0
0.49016338779593194,670.9677338612081,1.0
0.5001667222407469,670.9677338612081,1.0
0.5101700566855618,670.9677338612081,1.0
0.5201733911303767,670.9677338612081,1.0
0.5301767255751917,670.9677338612081,1.0
0.5401800600200066,670.9677338612081,1.0
0.5501833944648216,670.9677338612081,1.0
0.5601867289096365,670.9677338612081,1.0
0.5701900633544514,670.9677338612081,1.0
0.5801933977992664,670.9677338612081,1.0
0.5901967322440813,670.9677338612081,1.0
0.6002000666888962,670.9677338612081,1.0
0.6102034011337112,670.9677338612081,1.0
0.6202067355785261,670.9677338612081,1.0
0.6302100700233411,670.9677338612081,1.0
0.640213404468156,670.9677338612081,1.0
0.6502167389129709,670.9677338612081,1.0
0.6602200733577859,670.9677338612081,1.0
0.6702234078026008,670.9677338612081,1.0
0.6802267422474157,670.9677338612081,1.0
0.6902300766922307,670.9677338612081,1.0
0.7002334111370456,670.9677338612081,1.0
0.7102367455818606,670.9677338612081,1.0
0.7202400800266755,670.9677338612081,1.0
0.7302434144714904,670.9677338612081,1.0
0.7402467489163054,670.9677338612081,1.0
0.7502500833611203,670.9677338612081,1.0
0.7602534178059352,670.9677338612081,1.0
0.7702567522507502,670.9677338612081,1.0
0.7802600866955651,670.9677338612081,1.0
0.7902634211403801,670.9677338612081,1.0
0.800266755585195,670.9677338612081,1.0
0.8102700900300099,670.9677338612081,1.0
0.8202734244748249,670.9677338612081,1.0
0.8302767589196398,670.9677338612081,1.0
0.8402800933644547,670.9677338612081,1.0
0.8502834278092697,670.9677338612081,1.0
0.8602867622540846,670.9677338612081,1.0
0.8702900966988996,670.9677338612081,1.0
0.8802934311437145,670.9677338612081,1.0
0.8902967655885294,670.9677338612081,1.0
0.9003001000333444,670.9677338612081,1.0
0.9103034344781593,670.9677338612081,1.0
